OBJECTID,ROW_TYPE,GEOGRAPHY,GEOGRAPHY_ID,CALENDAR_YEAR,CALENDAR_MONTH,OFFENSE_DESCRIPTION,OFFENSE_COUNT
38233,Neighborhood Profile Area,136,136,2016,06,Violent Crime,1
38239,Neighborhood Profile Area,35,35,2016,06,Violent Crime,1
38241,Neighborhood Profile Area,45,45,2016,02,Violent Crime,1
38247,Neighborhood Profile Area,111,111,2016,07,Violent Crime,1
38255,Neighborhood Profile Area,331,331,2016,04,Violent Crime,2
38274,Neighborhood Profile Area,79,79,2016,12,Violent Crime,1
38294,Neighborhood Profile Area,109,109,2016,08,Violent Crime,3
38332,Neighborhood Profile Area,23,23,2016,05,Violent Crime,1
38351,Neighborhood Profile Area,323,323,2016,01,Violent Crime,1
38353,Neighborhood Profile Area,112,112,2016,09,Violent Crime,4
38372,Neighborhood Profile Area,127,127,2016,06,Violent Crime,2
38386,Neighborhood Profile Area,287,287,2016,11,Violent Crime,1
38391,Neighborhood Profile Area,34,34,2016,03,Violent Crime,4
38396,Neighborhood Profile Area,105,105,2016,05,Violent Crime,2
38409,Neighborhood Profile Area,19,19,2016,04,Violent Crime,1
38414,Neighborhood Profile Area,196,196,2016,11,Violent Crime,1
38415,Neighborhood Profile Area,152,152,2016,09,Violent Crime,1
38417,Neighborhood Profile Area,289,289,2016,07,Violent Crime,1
38422,Neighborhood Profile Area,96,96,2016,02,Violent Crime,1
38423,Neighborhood Profile Area,96,96,2016,12,Violent Crime,3
38440,Neighborhood Profile Area,79,79,2016,08,Violent Crime,5
38448,Neighborhood Profile Area,13,13,2016,10,Violent Crime,3
38455,Neighborhood Profile Area,44,44,2016,04,Violent Crime,1
38469,Neighborhood Profile Area,328,328,2016,06,Violent Crime,7
38479,Neighborhood Profile Area,234,234,2016,06,Violent Crime,7
38484,Neighborhood Profile Area,219,219,2016,01,Violent Crime,7
38493,Neighborhood Profile Area,192,192,2016,06,Violent Crime,1
38513,Neighborhood Profile Area,94,94,2016,10,Violent Crime,9
38535,Neighborhood Profile Area,138,138,2016,08,Violent Crime,5
38551,Neighborhood Profile Area,390,390,2016,11,Violent Crime,1
38555,Neighborhood Profile Area,341,341,2016,11,Violent Crime,5
38566,Neighborhood Profile Area,53,53,2016,12,Violent Crime,5
38568,Neighborhood Profile Area,59,59,2016,03,Violent Crime,1
38577,Neighborhood Profile Area,254,254,2016,10,Violent Crime,2
38579,Neighborhood Profile Area,278,278,2016,08,Violent Crime,3
38581,Neighborhood Profile Area,53,53,2016,10,Violent Crime,8
38582,Neighborhood Profile Area,59,59,2016,07,Violent Crime,7
38589,Neighborhood Profile Area,101,101,2016,03,Violent Crime,6
38602,Neighborhood Profile Area,371,371,2016,09,Violent Crime,19
38610,Neighborhood Profile Area,138,138,2016,07,Violent Crime,3
38626,Neighborhood Profile Area,385,385,2016,11,Violent Crime,5
38629,Neighborhood Profile Area,83,83,2016,11,Violent Crime,1
38641,Neighborhood Profile Area,68,68,2016,06,Violent Crime,1
38645,Neighborhood Profile Area,312,312,2016,08,Violent Crime,6
38663,Neighborhood Profile Area,317,317,2016,07,Violent Crime,5
38673,Neighborhood Profile Area,139,139,2016,12,Violent Crime,11
38674,Neighborhood Profile Area,140,140,2016,12,Violent Crime,1
38675,Neighborhood Profile Area,387,387,2016,10,Violent Crime,14
38680,Neighborhood Profile Area,142,142,2016,01,Violent Crime,1
38687,Neighborhood Profile Area,385,385,2016,12,Violent Crime,9
38700,Neighborhood Profile Area,130,130,2016,12,Violent Crime,1
38721,Neighborhood Profile Area,58,58,2016,04,Violent Crime,1
38727,Neighborhood Profile Area,145,145,2016,09,Violent Crime,5
38733,Neighborhood Profile Area,30,30,2016,06,Violent Crime,4
38743,Neighborhood Profile Area,278,278,2016,01,Violent Crime,1
38748,Neighborhood Profile Area,13,13,2016,07,Violent Crime,6
38762,Neighborhood Profile Area,192,192,2016,12,Violent Crime,3
38767,Neighborhood Profile Area,138,138,2016,09,Violent Crime,5
38770,Neighborhood Profile Area,281,281,2016,10,Violent Crime,2
38784,Neighborhood Profile Area,341,341,2016,02,Violent Crime,2
38787,Neighborhood Profile Area,374,374,2016,11,Violent Crime,4
38795,Neighborhood Profile Area,165,165,2016,04,Violent Crime,2
38800,Neighborhood Profile Area,112,112,2016,06,Violent Crime,1
38819,Neighborhood Profile Area,362,362,2016,06,Violent Crime,1
38820,Neighborhood Profile Area,260,260,2016,09,Violent Crime,5
38824,Neighborhood Profile Area,316,316,2016,03,Violent Crime,2
38826,Neighborhood Profile Area,17,17,2016,12,Violent Crime,3
38842,Neighborhood Profile Area,280,280,2016,08,Violent Crime,2
38852,Neighborhood Profile Area,120,120,2016,05,Violent Crime,4
38854,Neighborhood Profile Area,10,10,2016,03,Violent Crime,6
38879,Neighborhood Profile Area,320,320,2016,03,Violent Crime,1
38880,Neighborhood Profile Area,393,393,2016,11,Violent Crime,1
38896,Neighborhood Profile Area,64,64,2016,11,Violent Crime,2
38903,Neighborhood Profile Area,342,342,2016,11,Violent Crime,6
38916,Neighborhood Profile Area,259,259,2016,12,Violent Crime,2
38918,Neighborhood Profile Area,333,333,2016,01,Violent Crime,6
38920,Neighborhood Profile Area,16,16,2016,07,Violent Crime,4
38922,Neighborhood Profile Area,102,102,2016,05,Violent Crime,2
38923,Neighborhood Profile Area,3,3,2016,10,Violent Crime,2
38925,Neighborhood Profile Area,134,134,2016,07,Violent Crime,3
38926,Neighborhood Profile Area,294,294,2016,06,Violent Crime,4
38931,Neighborhood Profile Area,166,166,2016,02,Violent Crime,1
38942,Neighborhood Profile Area,94,94,2016,06,Violent Crime,3
38956,Neighborhood Profile Area,141,141,2016,11,Violent Crime,2
38958,Neighborhood Profile Area,30,30,2016,08,Violent Crime,3
38970,Neighborhood Profile Area,119,119,2016,10,Violent Crime,1
38978,Neighborhood Profile Area,329,329,2016,01,Violent Crime,2
38986,Neighborhood Profile Area,233,233,2016,06,Violent Crime,1
38987,Neighborhood Profile Area,292,292,2016,09,Violent Crime,1
38990,Neighborhood Profile Area,304,304,2016,04,Violent Crime,4
39000,Neighborhood Profile Area,312,312,2016,10,Violent Crime,7
39011,Neighborhood Profile Area,383,383,2016,10,Violent Crime,2
39014,Neighborhood Profile Area,374,374,2016,10,Violent Crime,8
39019,Neighborhood Profile Area,387,387,2016,05,Violent Crime,9
39020,Neighborhood Profile Area,344,344,2016,03,Violent Crime,3
39031,Neighborhood Profile Area,147,147,2016,12,Violent Crime,1
39042,Neighborhood Profile Area,50,50,2016,02,Violent Crime,2
39043,Neighborhood Profile Area,50,50,2016,10,Violent Crime,4
39048,Neighborhood Profile Area,388,388,2016,10,Violent Crime,1
39054,Neighborhood Profile Area,209,209,2016,08,Violent Crime,3
39060,Neighborhood Profile Area,280,280,2016,07,Violent Crime,1
39062,Neighborhood Profile Area,141,141,2016,03,Violent Crime,2
39063,Neighborhood Profile Area,82,82,2016,10,Violent Crime,10
39065,Neighborhood Profile Area,323,323,2016,08,Violent Crime,7
39070,Neighborhood Profile Area,200,200,2016,11,Violent Crime,1
39071,Neighborhood Profile Area,307,307,2016,11,Violent Crime,1
39075,Neighborhood Profile Area,7,7,2016,11,Violent Crime,1
39077,Neighborhood Profile Area,34,34,2016,07,Violent Crime,3
39104,Neighborhood Profile Area,101,101,2016,06,Violent Crime,3
39105,Neighborhood Profile Area,249,249,2016,07,Violent Crime,2
39106,Neighborhood Profile Area,249,249,2016,08,Violent Crime,2
39108,Neighborhood Profile Area,304,304,2016,05,Violent Crime,4
39115,Neighborhood Profile Area,249,249,2016,01,Violent Crime,2
39116,Neighborhood Profile Area,291,291,2016,02,Violent Crime,5
39118,Neighborhood Profile Area,304,304,2016,01,Violent Crime,4
39125,Neighborhood Profile Area,248,248,2016,05,Violent Crime,3
39126,Neighborhood Profile Area,369,369,2016,07,Violent Crime,3
39128,Neighborhood Profile Area,197,197,2016,10,Violent Crime,2
39146,Neighborhood Profile Area,163,163,2016,08,Violent Crime,1
39148,Neighborhood Profile Area,313,313,2016,05,Violent Crime,3
39178,Neighborhood Profile Area,327,327,2016,11,Violent Crime,3
39179,Neighborhood Profile Area,346,346,2016,10,Violent Crime,3
39184,Neighborhood Profile Area,22,22,2016,03,Violent Crime,5
39198,Neighborhood Profile Area,306,306,2016,04,Violent Crime,2
39199,Neighborhood Profile Area,290,290,2016,02,Violent Crime,1
39207,Neighborhood Profile Area,166,166,2016,12,Violent Crime,1
39214,Neighborhood Profile Area,96,96,2016,07,Violent Crime,1
39233,Neighborhood Profile Area,295,295,2016,06,Violent Crime,3
39243,Neighborhood Profile Area,85,85,2016,02,Violent Crime,1
39249,Neighborhood Profile Area,393,393,2016,08,Violent Crime,1
39251,Neighborhood Profile Area,382,382,2016,06,Violent Crime,6
39252,Neighborhood Profile Area,93,93,2016,09,Violent Crime,1
39264,Neighborhood Profile Area,5,5,2016,07,Violent Crime,1
39268,Neighborhood Profile Area,353,353,2016,11,Violent Crime,1
39280,Neighborhood Profile Area,374,374,2016,09,Violent Crime,2
39283,Neighborhood Profile Area,121,121,2016,07,Violent Crime,2
39290,Neighborhood Profile Area,59,59,2016,02,Violent Crime,2
39291,Neighborhood Profile Area,272,272,2016,09,Violent Crime,1
39302,Neighborhood Profile Area,90,90,2016,07,Violent Crime,2
39318,Neighborhood Profile Area,37,37,2016,02,Violent Crime,3
39322,Neighborhood Profile Area,383,383,2016,03,Violent Crime,2
39336,Neighborhood Profile Area,248,248,2016,12,Violent Crime,4
39338,Neighborhood Profile Area,316,316,2016,11,Violent Crime,4
39353,Neighborhood Profile Area,336,336,2016,08,Violent Crime,1
39355,Neighborhood Profile Area,230,230,2016,05,Violent Crime,3
39362,Neighborhood Profile Area,311,311,2016,12,Violent Crime,4
39364,Neighborhood Profile Area,393,393,2016,04,Violent Crime,1
39367,Neighborhood Profile Area,196,196,2016,03,Violent Crime,1
39373,Neighborhood Profile Area,5,5,2016,03,Violent Crime,1
39376,Neighborhood Profile Area,88,88,2016,04,Violent Crime,2
39377,Neighborhood Profile Area,317,317,2016,06,Violent Crime,9
39387,Neighborhood Profile Area,125,125,2016,08,Violent Crime,9
39394,Neighborhood Profile Area,167,167,2016,08,Violent Crime,1
39401,Neighborhood Profile Area,146,146,2016,08,Violent Crime,1
39466,Neighborhood Profile Area,229,229,2016,06,Violent Crime,13
39468,Neighborhood Profile Area,121,121,2016,10,Violent Crime,2
39469,Neighborhood Profile Area,107,107,2016,11,Violent Crime,1
39484,Neighborhood Profile Area,344,344,2016,01,Violent Crime,7
39487,Neighborhood Profile Area,325,325,2016,12,Violent Crime,1
39489,Neighborhood Profile Area,88,88,2016,03,Violent Crime,2
39497,Neighborhood Profile Area,114,114,2016,09,Violent Crime,1
39502,Neighborhood Profile Area,232,232,2016,09,Violent Crime,1
39504,Neighborhood Profile Area,112,112,2016,05,Violent Crime,1
39508,Neighborhood Profile Area,52,52,2016,12,Violent Crime,2
39512,Neighborhood Profile Area,26,26,2016,12,Violent Crime,1
39519,Neighborhood Profile Area,370,370,2016,05,Violent Crime,16
39522,Neighborhood Profile Area,58,58,2016,03,Violent Crime,1
39530,Neighborhood Profile Area,65,65,2016,01,Violent Crime,1
39532,Neighborhood Profile Area,383,383,2016,11,Violent Crime,4
39533,Neighborhood Profile Area,100,100,2016,01,Violent Crime,10
39540,Neighborhood Profile Area,113,113,2016,05,Violent Crime,2
39542,Neighborhood Profile Area,3,3,2016,06,Violent Crime,3
39544,Neighborhood Profile Area,121,121,2016,02,Violent Crime,1
39546,Neighborhood Profile Area,303,303,2016,01,Violent Crime,1
39548,Neighborhood Profile Area,212,212,2016,11,Violent Crime,2
39567,Neighborhood Profile Area,30,30,2016,01,Violent Crime,2
39586,Neighborhood Profile Area,339,339,2016,12,Violent Crime,1
39589,Neighborhood Profile Area,363,363,2016,01,Violent Crime,6
39591,Neighborhood Profile Area,346,346,2016,12,Violent Crime,2
39596,Neighborhood Profile Area,40,40,2016,07,Violent Crime,4
39604,Neighborhood Profile Area,224,224,2016,07,Violent Crime,1
39607,Neighborhood Profile Area,140,140,2016,07,Violent Crime,1
39612,Neighborhood Profile Area,335,335,2016,10,Violent Crime,1
39620,Neighborhood Profile Area,278,278,2016,10,Violent Crime,1
39626,Neighborhood Profile Area,365,365,2016,07,Violent Crime,3
39632,Neighborhood Profile Area,293,293,2016,01,Violent Crime,1
39639,Neighborhood Profile Area,286,286,2016,07,Violent Crime,2
39644,Neighborhood Profile Area,39,39,2016,10,Violent Crime,2
39657,Neighborhood Profile Area,120,120,2016,06,Violent Crime,1
39659,Neighborhood Profile Area,369,369,2016,10,Violent Crime,2
39666,Neighborhood Profile Area,3,3,2016,01,Violent Crime,3
39679,Neighborhood Profile Area,86,86,2016,10,Violent Crime,5
39680,Neighborhood Profile Area,238,238,2016,02,Violent Crime,2
39692,Neighborhood Profile Area,376,376,2016,04,Violent Crime,1
39696,Neighborhood Profile Area,57,57,2016,01,Violent Crime,1
39698,Neighborhood Profile Area,327,327,2016,05,Violent Crime,4
39704,Neighborhood Profile Area,120,120,2016,09,Violent Crime,1
39711,Neighborhood Profile Area,366,366,2016,08,Violent Crime,1
39721,Neighborhood Profile Area,153,153,2016,07,Violent Crime,3
39725,Neighborhood Profile Area,221,221,2016,11,Violent Crime,3
39730,Neighborhood Profile Area,83,83,2016,05,Violent Crime,1
39739,Neighborhood Profile Area,337,337,2016,03,Violent Crime,2
39754,Neighborhood Profile Area,173,173,2016,03,Violent Crime,7
39774,Neighborhood Profile Area,266,266,2016,01,Violent Crime,1
39775,Neighborhood Profile Area,266,266,2016,06,Violent Crime,3
39782,Neighborhood Profile Area,30,30,2016,03,Violent Crime,2
39786,Neighborhood Profile Area,158,158,2016,09,Violent Crime,1
39788,Neighborhood Profile Area,317,317,2016,08,Violent Crime,3
39791,Neighborhood Profile Area,105,105,2016,03,Violent Crime,1
39796,Neighborhood Profile Area,192,192,2016,03,Violent Crime,2
39809,Neighborhood Profile Area,66,66,2016,02,Violent Crime,1
39810,Neighborhood Profile Area,336,336,2016,07,Violent Crime,1
39816,Neighborhood Profile Area,200,200,2016,04,Violent Crime,1
39832,Neighborhood Profile Area,161,161,2016,02,Violent Crime,2
39835,Neighborhood Profile Area,378,378,2016,05,Violent Crime,2
39843,Neighborhood Profile Area,186,186,2016,09,Violent Crime,1
39844,Neighborhood Profile Area,55,55,2016,12,Violent Crime,1
39846,Neighborhood Profile Area,240,240,2016,11,Violent Crime,1
39852,Neighborhood Profile Area,233,233,2016,08,Violent Crime,1
39856,Neighborhood Profile Area,227,227,2016,09,Violent Crime,1
39870,Neighborhood Profile Area,3,3,2016,02,Violent Crime,1
39871,Neighborhood Profile Area,210,210,2016,10,Violent Crime,1
39880,Neighborhood Profile Area,26,26,2016,06,Violent Crime,1
39885,Neighborhood Profile Area,204,204,2016,11,Violent Crime,1
39890,Neighborhood Profile Area,18,18,2016,10,Violent Crime,1
39896,Neighborhood Profile Area,197,197,2016,01,Violent Crime,1
39899,Neighborhood Profile Area,238,238,2016,12,Violent Crime,1
39904,Neighborhood Profile Area,108,108,2016,09,Violent Crime,1
39905,Neighborhood Profile Area,353,353,2016,09,Violent Crime,1
39907,Neighborhood Profile Area,365,365,2016,10,Violent Crime,1
39910,Neighborhood Profile Area,41,41,2016,05,Violent Crime,1
39912,Neighborhood Profile Area,246,246,2016,03,Violent Crime,1
39913,Neighborhood Profile Area,299,299,2016,08,Violent Crime,1
39955,Neighborhood Profile Area,223,223,2016,08,Violent Crime,2
39959,Neighborhood Profile Area,103,103,2016,02,Violent Crime,8
39968,Neighborhood Profile Area,292,292,2016,12,Violent Crime,3
39971,Neighborhood Profile Area,39,39,2016,05,Violent Crime,1
39975,Neighborhood Profile Area,344,344,2016,11,Violent Crime,1
39980,Neighborhood Profile Area,258,258,2016,10,Violent Crime,2
39992,Neighborhood Profile Area,80,80,2016,11,Violent Crime,1
39994,Neighborhood Profile Area,77,77,2016,11,Violent Crime,2
39995,Neighborhood Profile Area,169,169,2016,08,Violent Crime,1
40004,Neighborhood Profile Area,72,72,2016,01,Violent Crime,1
40008,Neighborhood Profile Area,193,193,2016,05,Violent Crime,1
40018,Neighborhood Profile Area,111,111,2016,01,Violent Crime,1
40021,Neighborhood Profile Area,72,72,2016,11,Violent Crime,2
40032,Neighborhood Profile Area,79,79,2016,05,Violent Crime,2
40033,Neighborhood Profile Area,207,207,2016,07,Violent Crime,3
40039,Neighborhood Profile Area,207,207,2016,01,Violent Crime,1
40049,Neighborhood Profile Area,235,235,2016,06,Violent Crime,1
40060,Neighborhood Profile Area,58,58,2016,02,Violent Crime,5
40062,Neighborhood Profile Area,336,336,2016,06,Violent Crime,1
40064,Neighborhood Profile Area,23,23,2016,10,Violent Crime,4
40067,Neighborhood Profile Area,23,23,2016,09,Violent Crime,1
40085,Neighborhood Profile Area,52,52,2016,01,Violent Crime,1
40099,Neighborhood Profile Area,128,128,2016,02,Violent Crime,1
40107,Neighborhood Profile Area,117,117,2016,06,Violent Crime,1
40134,Neighborhood Profile Area,12,12,2016,12,Violent Crime,1
40138,Neighborhood Profile Area,303,303,2016,06,Violent Crime,1
40139,Neighborhood Profile Area,212,212,2016,08,Violent Crime,7
40140,Neighborhood Profile Area,114,114,2016,02,Violent Crime,1
40143,Neighborhood Profile Area,330,330,2016,07,Violent Crime,1
40154,Neighborhood Profile Area,49,49,2016,07,Violent Crime,5
40157,Neighborhood Profile Area,306,306,2016,11,Violent Crime,3
40175,Neighborhood Profile Area,120,120,2016,11,Violent Crime,11
40177,Neighborhood Profile Area,83,83,2016,06,Violent Crime,1
40194,Neighborhood Profile Area,87,87,2016,12,Violent Crime,1
40199,Neighborhood Profile Area,147,147,2016,04,Violent Crime,1
40206,Neighborhood Profile Area,338,338,2016,04,Violent Crime,2
40217,Neighborhood Profile Area,247,247,2016,05,Violent Crime,2
40231,Neighborhood Profile Area,324,324,2016,09,Violent Crime,1
40234,Neighborhood Profile Area,135,135,2016,05,Violent Crime,1
40245,Neighborhood Profile Area,36,36,2016,07,Violent Crime,1
40253,Neighborhood Profile Area,325,325,2016,08,Violent Crime,1
40270,Neighborhood Profile Area,86,86,2016,07,Violent Crime,1
40274,Neighborhood Profile Area,233,233,2016,10,Violent Crime,1
40288,Neighborhood Profile Area,49,49,2016,02,Violent Crime,1
40290,Neighborhood Profile Area,339,339,2016,05,Violent Crime,1
40292,Neighborhood Profile Area,163,163,2016,07,Violent Crime,1
40299,Neighborhood Profile Area,202,202,2016,10,Violent Crime,1
40307,Neighborhood Profile Area,274,274,2016,10,Violent Crime,1
40310,Neighborhood Profile Area,91,91,2016,11,Violent Crime,1
40311,Neighborhood Profile Area,202,202,2016,02,Violent Crime,1
40312,Neighborhood Profile Area,178,178,2016,03,Violent Crime,1
40323,Neighborhood Profile Area,164,164,2016,05,Violent Crime,12
40326,Neighborhood Profile Area,96,96,2016,04,Violent Crime,2
40327,Neighborhood Profile Area,96,96,2016,11,Violent Crime,1
40335,Neighborhood Profile Area,387,387,2016,11,Violent Crime,5
40345,Neighborhood Profile Area,53,53,2016,11,Violent Crime,6
40346,Neighborhood Profile Area,124,124,2016,01,Violent Crime,3
40347,Neighborhood Profile Area,124,124,2016,05,Violent Crime,11
40348,Neighborhood Profile Area,124,124,2016,04,Violent Crime,9
40349,Neighborhood Profile Area,124,124,2016,12,Violent Crime,5
40353,Neighborhood Profile Area,79,79,2016,10,Violent Crime,2
40360,Neighborhood Profile Area,6,6,2016,09,Violent Crime,15
40361,Neighborhood Profile Area,79,79,2016,11,Violent Crime,4
40362,Neighborhood Profile Area,294,294,2016,08,Violent Crime,2
40381,Neighborhood Profile Area,125,125,2016,11,Violent Crime,5
40389,Neighborhood Profile Area,315,315,2016,11,Violent Crime,7
40405,Neighborhood Profile Area,327,327,2016,04,Violent Crime,3
40407,Neighborhood Profile Area,271,271,2016,05,Violent Crime,2
40417,Neighborhood Profile Area,64,64,2016,01,Violent Crime,3
40426,Neighborhood Profile Area,96,96,2016,09,Violent Crime,3
40429,Neighborhood Profile Area,78,78,2016,04,Violent Crime,3
40441,Neighborhood Profile Area,53,53,2016,03,Violent Crime,8
40445,Neighborhood Profile Area,212,212,2016,06,Violent Crime,4
40451,Neighborhood Profile Area,12,12,2016,03,Violent Crime,3
40457,Neighborhood Profile Area,367,367,2016,07,Violent Crime,2
40458,Neighborhood Profile Area,138,138,2016,04,Violent Crime,3
40467,Neighborhood Profile Area,99,99,2016,02,Violent Crime,1
40475,Neighborhood Profile Area,186,186,2016,07,Violent Crime,1
40481,Neighborhood Profile Area,341,341,2016,04,Violent Crime,5
40483,Neighborhood Profile Area,107,107,2016,12,Violent Crime,2
40485,Neighborhood Profile Area,157,157,2016,04,Violent Crime,4
40486,Neighborhood Profile Area,157,157,2016,11,Violent Crime,5
40494,Neighborhood Profile Area,336,336,2016,12,Violent Crime,1
40500,Neighborhood Profile Area,290,290,2016,07,Violent Crime,8
40510,Neighborhood Profile Area,163,163,2016,04,Violent Crime,1
40512,Neighborhood Profile Area,59,59,2016,08,Violent Crime,5
40519,Neighborhood Profile Area,328,328,2016,05,Violent Crime,4
40526,Neighborhood Profile Area,340,340,2016,05,Violent Crime,7
40533,Neighborhood Profile Area,304,304,2016,06,Violent Crime,1
40537,Neighborhood Profile Area,371,371,2016,05,Violent Crime,22
40549,Neighborhood Profile Area,358,358,2016,10,Violent Crime,1
40553,Neighborhood Profile Area,138,138,2016,01,Violent Crime,2
40555,Neighborhood Profile Area,366,366,2016,03,Violent Crime,3
40558,Neighborhood Profile Area,48,48,2016,04,Violent Crime,1
40566,Neighborhood Profile Area,389,389,2016,05,Violent Crime,5
40577,Neighborhood Profile Area,249,249,2016,09,Violent Crime,5
40582,Neighborhood Profile Area,361,361,2016,05,Violent Crime,5
40584,Neighborhood Profile Area,70,70,2016,06,Violent Crime,4
40587,Neighborhood Profile Area,10,10,2016,11,Violent Crime,7
40596,Neighborhood Profile Area,46,46,2016,02,Violent Crime,1
40602,Neighborhood Profile Area,342,342,2016,06,Violent Crime,4
40604,Neighborhood Profile Area,182,182,2016,08,Violent Crime,3
40606,Neighborhood Profile Area,13,13,2016,08,Violent Crime,1
40612,Neighborhood Profile Area,304,304,2016,02,Violent Crime,1
40621,Neighborhood Profile Area,223,223,2016,10,Violent Crime,9
40630,Neighborhood Profile Area,293,293,2016,08,Violent Crime,4
40632,Neighborhood Profile Area,219,219,2016,11,Violent Crime,1
40639,Neighborhood Profile Area,340,340,2016,02,Violent Crime,7
40648,Neighborhood Profile Area,178,178,2016,09,Violent Crime,2
40649,Neighborhood Profile Area,327,327,2016,01,Violent Crime,9
40651,Neighborhood Profile Area,124,124,2016,03,Violent Crime,3
40659,Neighborhood Profile Area,125,125,2016,12,Violent Crime,10
40684,Neighborhood Profile Area,199,199,2016,12,Violent Crime,3
40688,Neighborhood Profile Area,314,314,2016,04,Violent Crime,4
40691,Neighborhood Profile Area,120,120,2016,04,Violent Crime,7
40693,Neighborhood Profile Area,6,6,2016,07,Violent Crime,7
40705,Neighborhood Profile Area,138,138,2016,02,Violent Crime,1
40710,Neighborhood Profile Area,329,329,2016,11,Violent Crime,1
40713,Neighborhood Profile Area,316,316,2016,04,Violent Crime,3
40714,Neighborhood Profile Area,316,316,2016,10,Violent Crime,7
40738,Neighborhood Profile Area,125,125,2016,04,Violent Crime,6
40740,Neighborhood Profile Area,28,28,2016,09,Violent Crime,2
40750,Neighborhood Profile Area,101,101,2016,10,Violent Crime,1
40752,Neighborhood Profile Area,301,301,2016,06,Violent Crime,2
40754,Neighborhood Profile Area,370,370,2016,02,Violent Crime,3
40760,Neighborhood Profile Area,101,101,2016,11,Violent Crime,1
40772,Neighborhood Profile Area,116,116,2016,12,Violent Crime,2
40786,Neighborhood Profile Area,290,290,2016,10,Violent Crime,7
40788,Neighborhood Profile Area,50,50,2016,03,Violent Crime,2
40790,Neighborhood Profile Area,321,321,2016,11,Violent Crime,3
40791,Neighborhood Profile Area,316,316,2016,09,Violent Crime,3
40792,Neighborhood Profile Area,370,370,2016,07,Violent Crime,8
40793,Neighborhood Profile Area,341,341,2016,08,Violent Crime,7
40798,Neighborhood Profile Area,342,342,2016,02,Violent Crime,15
40814,Neighborhood Profile Area,16,16,2016,05,Violent Crime,1
40816,Neighborhood Profile Area,37,37,2016,03,Violent Crime,11
40822,Neighborhood Profile Area,128,128,2016,05,Violent Crime,6
40824,Neighborhood Profile Area,124,124,2016,10,Violent Crime,10
40825,Neighborhood Profile Area,88,88,2016,07,Violent Crime,4
40832,Neighborhood Profile Area,70,70,2016,02,Violent Crime,1
40833,Neighborhood Profile Area,290,290,2016,04,Violent Crime,5
40834,Neighborhood Profile Area,290,290,2016,08,Violent Crime,15
40839,Neighborhood Profile Area,339,339,2016,01,Violent Crime,1
40852,Neighborhood Profile Area,127,127,2016,11,Violent Crime,2
40854,Neighborhood Profile Area,259,259,2016,10,Violent Crime,1
40855,Neighborhood Profile Area,210,210,2016,03,Violent Crime,1
40858,Neighborhood Profile Area,386,386,2016,06,Violent Crime,4
40861,Neighborhood Profile Area,73,73,2016,04,Violent Crime,5
40868,Neighborhood Profile Area,347,347,2016,01,Violent Crime,2
40873,Neighborhood Profile Area,342,342,2016,03,Violent Crime,4
40875,Neighborhood Profile Area,3,3,2016,12,Violent Crime,5
40897,Neighborhood Profile Area,40,40,2016,01,Violent Crime,2
40898,Neighborhood Profile Area,231,231,2016,03,Violent Crime,1
40901,Neighborhood Profile Area,207,207,2016,02,Violent Crime,2
40903,Neighborhood Profile Area,141,141,2016,06,Violent Crime,2
40911,Neighborhood Profile Area,128,128,2016,06,Violent Crime,7
40912,Neighborhood Profile Area,387,387,2016,09,Violent Crime,3
40926,Neighborhood Profile Area,51,51,2016,09,Violent Crime,2
40927,Neighborhood Profile Area,51,51,2016,12,Violent Crime,2
40943,Neighborhood Profile Area,341,341,2016,03,Violent Crime,7
40949,Neighborhood Profile Area,312,312,2016,06,Violent Crime,14
40960,Neighborhood Profile Area,147,147,2016,10,Violent Crime,3
40965,Neighborhood Profile Area,200,200,2016,06,Violent Crime,1
40968,Neighborhood Profile Area,85,85,2016,06,Violent Crime,4
40970,Neighborhood Profile Area,70,70,2016,04,Violent Crime,1
40971,Neighborhood Profile Area,311,311,2016,03,Violent Crime,2
40975,Neighborhood Profile Area,346,346,2016,03,Violent Crime,15
40977,Neighborhood Profile Area,199,199,2016,08,Violent Crime,4
40979,Neighborhood Profile Area,82,82,2016,06,Violent Crime,4
40983,Neighborhood Profile Area,21,21,2016,04,Violent Crime,2
40990,Neighborhood Profile Area,174,174,2016,07,Violent Crime,2
40995,Neighborhood Profile Area,368,368,2016,10,Violent Crime,1
40998,Neighborhood Profile Area,147,147,2016,08,Violent Crime,2
41010,Neighborhood Profile Area,121,121,2016,05,Violent Crime,3
41014,Neighborhood Profile Area,49,49,2016,05,Violent Crime,1
41017,Neighborhood Profile Area,102,102,2016,01,Violent Crime,1
41021,Neighborhood Profile Area,59,59,2016,12,Violent Crime,2
41028,Neighborhood Profile Area,162,162,2016,10,Violent Crime,4
41061,Neighborhood Profile Area,128,128,2016,11,Violent Crime,11
41069,Neighborhood Profile Area,60,60,2016,05,Violent Crime,2
41077,Neighborhood Profile Area,100,100,2016,07,Violent Crime,8
41084,Neighborhood Profile Area,386,386,2016,01,Violent Crime,6
41102,Neighborhood Profile Area,125,125,2016,10,Violent Crime,3
41108,Neighborhood Profile Area,168,168,2016,02,Violent Crime,1
41112,Neighborhood Profile Area,388,388,2016,05,Violent Crime,4
41115,Neighborhood Profile Area,386,386,2016,03,Violent Crime,1
41129,Neighborhood Profile Area,93,93,2016,03,Violent Crime,3
41140,Neighborhood Profile Area,316,316,2016,01,Violent Crime,3
